src,dst,probability
8399,3188,0.004484304932735426
8399,9851,0.005
8399,4346,0.03225806451612903
8399,677,0.001272264631043257
8399,2753,0.0028328611898017
8399,1988,0.0013605442176870747
8399,2164,0.003367003367003367
8399,9914,0.003952569169960474
8399,4361,0.011764705882352941
8399,689,0.001610305958132045
8399,4365,0.002967359050445104
8399,3011,0.009433962264150943
8399,3549,0.0018315018315018315
8399,10025,0.012195121951219513
8399,2417,0.0015290519877675841
8399,10471,0.009009009009009009
8399,17946,0.03571428571428571
8399,3393,0.003436426116838488
8399,11699,0.058823529411764705
8399,16107,0.005434782608695652
8399,331,0.00202020202020202
8400,1,0.015873015873015872
2629,99,0.007874015748031496
2629,31,0.007352941176470588
2629,77,0.0070921985815602835
2629,32,0.003067484662576687
2629,182,0.014705882352941176
2629,46,0.008403361344537815
2629,50,0.0072992700729927005
2629,3322,0.03125
2629,3324,0.04
2629,3202,0.010752688172043012
2629,323,0.0020876826722338203
2629,93,0.006711409395973154
2629,572,0.006172839506172839
2629,171,0.006024096385542169
11529,206,0.0010121457489878543
11529,373,0.004291845493562232
11529,2670,0.002325581395348837
11529,182,0.014705882352941176
11529,106,0.006493506493506494
11529,86,0.007874015748031496
11529,20772,0.25
11529,159,0.008403361344537815
11529,2194,0.005405405405405406
11529,459,0.0018656716417910447
11529,9672,0.020833333333333332
11529,4272,0.014705882352941176
11529,17465,0.027777777777777776
11529,7483,0.16666666666666666
11529,220,0.001466275659824047
11529,533,0.005988023952095809
11529,4712,0.017241379310344827
11529,6598,0.006993006993006993
11529,572,0.006172839506172839
11529,2003,0.014705882352941176
11529,3298,0.007518796992481203
3350,5934,0.1111111111111111
3350,995,0.007042253521126761
3350,291,0.0037735849056603774
3350,1009,0.017543859649122806
3350,13224,0.09090909090909091
3350,182,0.014705882352941176
3350,3719,0.029411764705882353
3350,7446,0.1111111111111111
3350,10552,0.05555555555555555
3350,89,0.006060606060606061
3350,4272,0.014705882352941176
3350,4678,0.027777777777777776
3350,220,0.001466275659824047
3350,565,0.01694915254237288
3350,4290,0.06666666666666667
3350,171,0.006024096385542169
18668,27,0.0028089887640449437
18668,32,0.003067484662576687
18668,205,0.002
18668,8,0.0012547051442910915
18668,735,0.018518518518518517
18668,7468,0.01818181818181818
18668,80,0.003952569169960474
18668,349,0.002403846153846154
18668,1503,0.0009727626459143969
18668,1062,0.0009794319294809011
18668,301,0.0010741138560687433
18668,46,0.008403361344537815
18668,1852,0.0026246719160104987
18668,188,0.0026666666666666666
18668,83,0.002564102564102564
18668,43876,0.03225806451612903
18668,762,0.007352941176470588
18668,52,0.004048582995951417
18668,106,0.006493506493506494
18668,3188,0.004484304932735426
18668,451,0.006944444444444444
18668,211,0.0024937655860349127
18668,4628,0.02564102564102564
18668,459,0.0018656716417910447
18668,465,0.002421307506053269
18668,59,0.0019569471624266144
18668,674,0.009900990099009901
18668,5226,0.002785515320334262
18668,15,0.002320185614849188
18668,502,0.0033333333333333335
18668,68,0.006060606060606061
18668,519,0.0024937655860349127
18668,828,0.006289308176100629
18668,2045,0.0038314176245210726
18668,71,0.002531645569620253
18668,554,0.004672897196261682
18668,3011,0.009433962264150943
18668,2799,0.02631578947368421
18668,327,0.001557632398753894
18668,171,0.006024096385542169
32950,2,0.0045871559633027525
32950,134,0.005208333333333333
32950,987,0.0038910505836575876
32950,4,0.002145922746781116
32950,2420,0.008928571428571428
32950,34,0.003952569169960474
32950,721,0.005494505494505495
32950,1321,0.007518796992481203
32950,1009,0.017543859649122806
32950,1443,0.008403361344537815
32950,5,0.005405405405405406
32950,141,0.008849557522123894
32950,9626,0.05
32950,6,0.0015060240963855422
32950,373,0.004291845493562232
32950,39,0.00392156862745098
32950,143,0.01282051282051282
32950,378,0.004608294930875576
32950,1759,0.00641025641025641
32950,8,0.0012547051442910915
32950,1026,0.02564102564102564
32950,1031,0.016129032258064516
32950,1040,0.021739130434782608
32950,1459,0.009259259259259259
32950,10,0.003067484662576687
32950,1042,0.0070921985815602835
32950,2024,0.017857142857142856
32950,147,0.007692307692307693
32950,394,0.018518518518518517
32950,44,0.003076923076923077
32950,901,0.005714285714285714
32950,1765,0.023809523809523808
32950,759,0.003472222222222222
32950,9648,0.08333333333333333
32950,2187,0.01282051282051282
32950,2989,0.02127659574468085
32950,158,0.00819672131147541
32950,2487,0.01639344262295082
32950,2490,0.02631578947368421
32950,2285,0.038461538461538464
32950,5979,0.020833333333333332
32950,57,0.007874015748031496
32950,7399,0.018867924528301886
32950,1164,0.2
32950,62,0.014285714285714285
32950,3282,0.018518518518518517
32950,502,0.0033333333333333335
32950,29439,0.1
32950,4604,0.015151515151515152
32950,1790,0.03125
32950,1793,0.006993006993006993
32950,4118,0.007575757575757576
32950,23688,0.037037037037037035
32950,557,0.011764705882352941
32950,4800,0.07142857142857142
32950,36613,0.07692307692307693
32950,2406,0.03125
32950,17280,0.043478260869565216
1765,1764,0.012345679012345678
1765,750,0.002369668246445498
1765,9731,0.009433962264150943
1765,39688,0.05263157894736842
1765,38053,0.1
1765,9746,0.014705882352941176
1765,26061,0.1111111111111111
1765,2515,0.0035587188612099642
1765,5741,0.011235955056179775
1765,37665,0.08333333333333333
1765,38977,0.09090909090909091
1765,94096,0.09090909090909091
1765,63579,0.3333333333333333
1765,99591,0.5
1765,1793,0.006993006993006993
2487,1443,0.008403361344537815
2487,21578,0.05263157894736842
2487,2058,0.3333333333333333
2487,18760,0.2
2487,750,0.002369668246445498
2487,1093,0.014492753623188406
2487,2462,0.03125
2487,1267,0.0031545741324921135
2487,13384,0.07142857142857142
2487,2515,0.0035587188612099642
2487,16934,0.041666666666666664
2487,52447,0.1111111111111111
2487,79869,0.07692307692307693
2487,13894,0.0078125
2487,1793,0.006993006993006993
2487,4683,0.02631578947368421
2487,9574,0.010869565217391304
2487,22606,0.05
2487,1805,0.01694915254237288
2487,13446,0.03225806451612903
2487,148473,0.3333333333333333
2487,151469,0.25
2487,10110,0.015625
2487,7353,0.043478260869565216
2487,48643,0.03571428571428571
2490,290,0.005376344086021506
2490,994,0.00558659217877095
2490,1759,0.00641025641025641
2490,146,0.0051813471502590676
2490,186,0.008
2490,1764,0.012345679012345678
2490,1357,0.005
2490,750,0.002369668246445498
2490,6339,0.017857142857142856
2490,5587,0.018518518518518517
2490,1122,0.05263157894736842
2490,9746,0.014705882352941176
2490,62591,0.14285714285714285
2490,34399,0.2
2490,2490,0.02631578947368421
2490,22566,0.06666666666666667
2490,11108,0.07692307692307693
2490,27381,0.05263157894736842
2490,27369,0.05555555555555555
2490,28383,0.1111111111111111
2490,9774,0.019230769230769232
7399,1759,0.00641025641025641
7399,1333,0.02702702702702703
7399,47735,0.3333333333333333
7399,1764,0.012345679012345678
7399,5584,0.058823529411764705
7399,1267,0.0031545741324921135
7399,13384,0.07142857142857142
7399,3188,0.004484304932735426
7399,8542,0.2
7399,32950,0.16666666666666666
7399,17316,0.125
7399,11334,0.043478260869565216
7399,15349,0.045454545454545456
7399,5406,0.010869565217391304
7399,1785,0.03125
7399,78547,0.25
7399,7060,0.02857142857142857
7399,32740,0.05555555555555555
7399,21861,0.2
7399,13446,0.03225806451612903
7399,150578,0.3333333333333333
7399,11286,0.027777777777777776
7399,139151,0.2
7399,133116,0.2
1790,987,0.0038910505836575876
1790,1759,0.00641025641025641
1790,1338,0.045454545454545456
1790,1765,0.023809523809523808
1790,750,0.002369668246445498
1790,9731,0.009433962264150943
1790,2989,0.02127659574468085
1790,9746,0.014705882352941176
1790,2515,0.0035587188612099642
1790,16934,0.041666666666666664
1790,133349,0.25
1790,6840,0.038461538461538464
1793,1031,0.016129032258064516
1793,1764,0.012345679012345678
1793,1765,0.023809523809523808
1793,1357,0.005
1793,9731,0.009433962264150943
1793,2515,0.0035587188612099642
1793,27381,0.05263157894736842
1793,55428,0.07692307692307693
1793,21929,0.013513513513513514
1793,2543,0.02
1793,13894,0.0078125
1793,22596,0.02857142857142857
1793,15498,0.041666666666666664
23688,13894,0.0078125
23688,5029,0.2
4800,1010,0.041666666666666664
4800,2427,0.025
4800,1031,0.016129032258064516
4800,146,0.0051813471502590676
4800,1267,0.0031545741324921135
4800,27381,0.05263157894736842
4800,27369,0.05555555555555555
4800,9774,0.019230769230769232
4800,5923,0.1
4800,6150,0.05
36613,8,0.0012547051442910915
36613,750,0.002369668246445498
17280,1357,0.005
17280,750,0.002369668246445498
17280,762,0.007352941176470588
17280,3188,0.004484304932735426
17280,1131,0.08333333333333333
17280,2490,0.02631578947368421
17280,5979,0.020833333333333332
17280,16865,0.027777777777777776
17280,21469,0.015873015873015872
17280,9774,0.019230769230769232
17280,6078,0.005847953216374269
17280,13894,0.0078125
17280,1793,0.006993006993006993
17280,22596,0.02857142857142857
17280,7419,0.045454545454545456
17280,75105,0.1111111111111111
17280,9574,0.010869565217391304
17280,11556,0.06666666666666667
17280,13900,0.02040816326530612
17280,192589,0.25
17280,29112,0.25
17280,1811,0.14285714285714285
17280,8582,0.012658227848101266
167830,370,0.001876172607879925
167830,206,0.0010121457489878543
167830,1503,0.0009727626459143969
167830,4259,0.0018148820326678765
167830,1274,0.0017857142857142857
167830,3176,0.03225806451612903
167830,15,0.002320185614849188
167830,32297,0.041666666666666664
167830,1988,0.0013605442176870747
167830,960,0.002403846153846154
167830,10907,0.008695652173913044
167830,3510,0.08333333333333333
167830,4368,0.003257328990228013
167830,23430,0.014285714285714285
167830,2417,0.0015290519877675841
167830,164025,0.3333333333333333
7932,1503,0.0009727626459143969
7932,2153,0.002380952380952381
7932,4526,0.00390625
7932,490,0.02564102564102564
7932,3419,0.002320185614849188
7932,22678,0.020833333333333332
7932,2161,0.0024875621890547263
7932,317,0.0020491803278688526
7932,2042,0.008333333333333333
7932,132960,0.07692307692307693
7932,7937,0.003246753246753247
7932,2353,0.005988023952095809
7932,3398,0.019230769230769232
69392,12755,0.0031847133757961785
69392,1247,0.0030959752321981426
69392,1503,0.0009727626459143969
69392,408,0.0016556291390728477
69392,3336,0.010101010101010102
69392,44611,0.05
69392,4259,0.0018148820326678765
69392,480,0.008130081300813009
69392,3419,0.002320185614849188
69392,3369,0.01282051282051282
69392,503,0.0022624434389140274
69392,21423,0.05555555555555555
69392,10695,0.01639344262295082
69392,12767,0.008
69392,3374,0.004424778761061947
69392,12748,0.00641025641025641
69392,23197,0.018518518518518517
69392,21432,0.02127659574468085
69392,323,0.0020876826722338203
69392,965,0.002617801047120419
69392,689,0.001610305958132045
69392,95942,0.07142857142857142
69392,39434,0.02040816326530612
69392,23430,0.014285714285714285
69392,2179,0.001968503937007874
69392,10128,0.0035714285714285713
69392,330,0.0027624309392265192
69392,3393,0.003436426116838488
69392,7932,0.005128205128205128
69392,19367,0.034482758620689655
69392,7937,0.003246753246753247
69392,164025,0.3333333333333333
69392,72193,0.02631578947368421
69392,11444,0.01098901098901099
20601,27,0.0028089887640449437
20601,138,0.0013605442176870747
20601,8,0.0012547051442910915
20601,383,0.00130718954248366
20601,4305,0.008620689655172414
20601,396,0.001483679525222552
20601,1503,0.0009727626459143969
20601,186,0.008
20601,3334,0.014925373134328358
20601,768,0.00847457627118644
20601,1274,0.0017857142857142857
20601,306,0.006172839506172839
20601,2157,0.006493506493506494
20601,25798,0.01694915254237288
20601,2165,0.016666666666666666
20601,27857,0.0625
20601,3847,0.004366812227074236
20601,6586,0.04
20601,25812,0.01818181818181818
20601,1416,0.006896551724137931
20601,8306,0.015384615384615385
20601,2353,0.005988023952095809
6613,26,0.0028011204481792717
6613,27,0.0028089887640449437
6613,99,0.007874015748031496
6613,31,0.007352941176470588
6613,77,0.0070921985815602835
6613,1228,0.023809523809523808
6613,720,0.0196078431372549
6613,4580,0.07692307692307693
6613,739,0.02
6613,45,0.012658227848101266
6613,50,0.0072992700729927005
6613,253,0.004347826086956522
6613,106,0.006493506493506494
6613,211,0.0024937655860349127
6613,308,0.00423728813559322
6613,816,0.004149377593360996
6613,822,0.01639344262295082
6613,220,0.001466275659824047
6613,317,0.0020491803278688526
6613,323,0.0020876826722338203
6613,356,0.005128205128205128
6613,4433,0.009345794392523364
6613,327,0.001557632398753894
6613,330,0.0027624309392265192
9282,26,0.0028011204481792717
9282,623,0.0125
9282,385,0.007462686567164179
9282,387,0.010101010101010102
9282,2024,0.017857142857142856
9282,349,0.002403846153846154
9282,402,0.005649717514124294
9282,407,0.001394700139470014
9282,2185,0.005434782608695652
9282,417,0.012987012987012988
9282,1945,0.016129032258064516
9282,1478,0.005434782608695652
9282,3268,0.041666666666666664
9282,431,0.003875968992248062
9282,2939,0.022222222222222223
9282,339,0.004366812227074236
9282,211,0.0024937655860349127
9282,8144,0.030303030303030304
9282,465,0.002421307506053269
9282,88,0.001451378809869376
9282,474,0.014285714285714285
9282,13082,0.015151515151515152
9282,485,0.006896551724137931
9282,677,0.001272264631043257
9282,816,0.004149377593360996
9282,352,0.0016501650165016502
9282,220,0.001466275659824047
9282,511,0.003236245954692557
9282,15359,0.022727272727272728
9282,2164,0.003367003367003367
9282,323,0.0020876826722338203
9282,542,0.005154639175257732
9282,354,0.005747126436781609
9282,19604,0.013157894736842105
9282,2568,0.015625
9282,2572,0.011904761904761904
9282,356,0.005128205128205128
9282,555,0.012195121951219513
9282,327,0.001557632398753894
9282,330,0.0027624309392265192
9282,13164,0.043478260869565216
9282,331,0.00202020202020202
5333,635,0.07142857142857142
5333,4299,0.005952380952380952
5333,5079,0.006493506493506494
5333,80,0.003952569169960474
5333,3331,0.1
5333,403,0.0036101083032490976
5333,698,0.021739130434782608
5333,4761,0.05555555555555555
5333,659,0.017857142857142856
5333,188,0.0026666666666666666
5333,2187,0.01282051282051282
5333,27778,0.027777777777777776
5333,8144,0.030303030303030304
5333,674,0.009900990099009901
5333,20367,0.014084507042253521
5333,20562,0.022727272727272728
5333,677,0.001272264631043257
5333,7411,0.007194244604316547
5333,2160,0.0047169811320754715
5333,62620,0.1111111111111111
5333,547,0.010101010101010102
5333,555,0.012195121951219513
5333,12801,0.015384615384615385
5333,47800,0.045454545454545456
5333,39898,0.3333333333333333
45112,8,0.0012547051442910915
45112,188,0.0026666666666666666
45112,29799,0.02631578947368421
45112,35391,0.037037037037037035
45112,71,0.002531645569620253
45112,72,0.010869565217391304
45112,2700,0.006060606060606061
45112,97643,0.2
45112,7274,0.005681818181818182
45112,44926,0.1
45112,3647,0.011363636363636364
45112,22700,0.0625
45112,37901,0.5
45112,11596,0.2
8334,138,0.0013605442176870747
8334,365,0.004608294930875576
8334,206,0.0010121457489878543
8334,6,0.0015060240963855422
8334,8,0.0012547051442910915
8334,78,0.00303951367781155
8334,383,0.00130718954248366
8334,5079,0.006493506493506494
8334,2670,0.002325581395348837
8334,10,0.003067484662576687
8334,335,0.0018083182640144665
8334,396,0.001483679525222552
8334,43,0.002398081534772182
8334,1503,0.0009727626459143969
8334,81,0.0022675736961451248
8334,1062,0.0009794319294809011
8334,301,0.0010741138560687433
8334,42134,0.1111111111111111
8334,1469,0.04
8334,1852,0.0026246719160104987
8334,188,0.0026666666666666666
8334,2680,0.009615384615384616
8334,2780,0.01282051282051282
8334,1274,0.0017857142857142857
8334,456,0.004901960784313725
8334,213,0.0017793594306049821
8334,1276,0.0021645021645021645
8334,2194,0.005405405405405406
8334,59,0.0019569471624266144
8334,473,0.007751937984496124
8334,5226,0.002785515320334262
8334,1168,0.02702702702702703
8334,3360,0.007518796992481203
8334,5013,0.03225806451612903
8334,1880,0.004
8334,2156,0.005988023952095809
8334,15,0.002320185614849188
8334,3282,0.018518518518518517
8334,1988,0.0013605442176870747
8334,322,0.002207505518763797
8334,9910,0.008771929824561403
8334,101587,0.25
8334,542,0.005154639175257732
8334,101589,0.09090909090909091
8334,1291,0.010752688172043012
8334,28995,0.02
8334,71,0.002531645569620253
8334,37805,0.07142857142857142
8334,327,0.001557632398753894
8334,28705,0.020833333333333332
8334,9221,0.017543859649122806
8334,577,0.012048192771084338
8334,9490,0.045454545454545456
8334,31488,0.03225806451612903
8334,21949,0.02
8334,31490,0.14285714285714285
8334,94533,0.3333333333333333
8334,49125,0.016129032258064516
8334,3298,0.007518796992481203
8334,1577,0.018867924528301886
1856,1009,0.017543859649122806
1856,13224,0.09090909090909091
1856,1240,0.03225806451612903
1856,3094,0.024390243902439025
1856,188,0.0026666666666666666
1856,1960,0.034482758620689655
1856,1875,0.16666666666666666
1856,4342,0.025
1856,491,0.018867924528301886
1856,90258,0.14285714285714285
45909,27,0.0028089887640449437
45909,987,0.0038910505836575876
45909,290,0.005376344086021506
45909,4,0.002145922746781116
45909,995,0.007042253521126761
45909,998,0.004
45909,138,0.0013605442176870747
45909,721,0.005494505494505495
45909,370,0.001876172607879925
45909,6,0.0015060240963855422
45909,373,0.004291845493562232
45909,39,0.00392156862745098
45909,8,0.0012547051442910915
45909,1336,0.045454545454545456
45909,1040,0.021739130434782608
45909,10,0.003067484662576687
45909,299,0.0047169811320754715
45909,1053,0.015384615384615385
45909,4408,0.045454545454545456
45909,44,0.003076923076923077
45909,402,0.005649717514124294
45909,8518,0.09090909090909091
45909,417,0.012987012987012988
45909,418,0.004807692307692308
45909,750,0.002369668246445498
45909,1534,0.02127659574468085
45909,6341,0.017543859649122806
45909,1711,0.125
45909,2186,0.16666666666666666
45909,188,0.0026666666666666666
45909,83,0.002564102564102564
45909,431,0.003875968992248062
45909,434,0.005405405405405406
45909,6358,0.013513513513513514
45909,4826,0.05555555555555555
45909,459,0.0018656716417910447
45909,792,0.024390243902439025
45909,2515,0.0035587188612099642
45909,805,0.0196078431372549
45909,81883,0.16666666666666666
45909,3595,0.007633587786259542
18529,735,0.018518518518518517
18529,1037,0.008928571428571428
18529,46,0.008403361344537815
18529,756,0.009009009009009009
18529,765,0.017543859649122806
18529,86,0.007874015748031496
18529,211,0.0024937655860349127
18529,1390,0.1111111111111111
18529,58466,0.16666666666666666
18529,36428,0.16666666666666666
18529,821,0.0196078431372549
18529,220,0.001466275659824047
18529,129425,0.125
18529,93,0.006711409395973154
18529,330,0.0027624309392265192
11871,7468,0.01818181818181818
11871,80,0.003952569169960474
11871,81,0.0022675736961451248
11871,6241,0.005291005291005291
11871,36264,0.045454545454545456
11871,1852,0.0026246719160104987
11871,188,0.0026666666666666666
11871,1858,0.004807692307692308
11871,439,0.005208333333333333
11871,24418,0.019230769230769232
11871,25710,0.08333333333333333
11871,10685,0.009174311926605505
11871,468,0.004761904761904762
11871,11872,0.014084507042253521
11871,473,0.007751937984496124
11871,5226,0.002785515320334262
11871,31462,0.02127659574468085
11871,29799,0.02631578947368421
11871,27794,0.015625
11871,1880,0.004
11871,20562,0.022727272727272728
11871,7481,0.05
11871,6560,0.010638297872340425
11871,8189,0.011904761904761904
11871,22714,0.014705882352941176
11871,4345,0.006211180124223602
11871,5406,0.010869565217391304
11871,492,0.004219409282700422
11871,3595,0.007633587786259542
11871,501,0.011111111111111112
11871,502,0.0033333333333333335
11871,7411,0.007194244604316547
11871,2160,0.0047169811320754715
11871,220,0.001466275659824047
11871,511,0.003236245954692557
11871,84034,0.05555555555555555
11871,221,0.00558659217877095
11871,35726,0.009345794392523364
11871,3603,0.0049261083743842365
11871,49093,0.012987012987012988
11871,3609,0.005649717514124294
11871,26398,0.009433962264150943
11871,832,0.005050505050505051
11871,12571,0.034482758620689655
11871,542,0.005154639175257732
11871,4182,0.022727272727272728
11871,40817,0.007874015748031496
11871,49098,0.2
11871,15196,0.0070921985815602835
11871,23956,0.005681818181818182
11871,2144,0.017543859649122806
11871,13900,0.02040816326530612
11871,11213,0.027777777777777776
11871,15203,0.010416666666666666
11871,27819,0.038461538461538464
11871,5289,0.011111111111111112
11871,8163,0.0125
11871,18038,0.007874015748031496
11871,4713,0.014285714285714285
11871,13301,0.02127659574468085
11871,49007,0.013157894736842105
11871,113369,0.041666666666666664
11871,13820,0.015625
11871,32440,0.010526315789473684
11871,18217,0.009433962264150943
11871,12272,0.011904761904761904
11871,37901,0.5
11871,171,0.006024096385542169
11871,46328,0.029411764705882353
11871,3228,0.01694915254237288
11871,34608,0.125
4830,206,0.0010121457489878543
4830,2634,0.0055248618784530384
4830,8,0.0012547051442910915
4830,78,0.00303951367781155
4830,42,0.003816793893129771
4830,393,0.007575757575757576
4830,43,0.002398081534772182
4830,301,0.0010741138560687433
4830,404,0.0196078431372549
4830,6241,0.005291005291005291
4830,2185,0.005434782608695652
4830,750,0.002369668246445498
4830,188,0.0026666666666666666
4830,1858,0.004807692307692308
4830,9649,0.0625
4830,439,0.005208333333333333
4830,4257,0.02127659574468085
4830,13662,0.013333333333333334
4830,8588,0.08333333333333333
4830,11036,0.004672897196261682
4830,1276,0.0021645021645021645
4830,306,0.006172839506172839
4830,463,0.0037313432835820895
4830,468,0.004761904761904762
4830,5226,0.002785515320334262
4830,48915,0.043478260869565216
4830,1971,0.0023752969121140144
4830,14166,0.008547008547008548
4830,7477,0.018867924528301886
4830,1880,0.004
4830,3226,0.02
4830,1881,0.0051813471502590676
4830,2199,0.00909090909090909
4830,26129,0.01098901098901099
4830,7406,0.011764705882352941
4830,4345,0.006211180124223602
4830,492,0.004219409282700422
4830,3595,0.007633587786259542
4830,22997,0.02040816326530612
4830,677,0.001272264631043257
4830,1984,0.006666666666666667
4830,502,0.0033333333333333335
4830,7411,0.007194244604316547
4830,2160,0.0047169811320754715
4830,1988,0.0013605442176870747
4830,511,0.003236245954692557
4830,13603,0.023255813953488372
4830,5427,0.011363636363636364
4830,10701,0.01694915254237288
4830,3603,0.0049261083743842365
4830,5137,0.012195121951219513
4830,965,0.002617801047120419
4830,3802,0.009259259259259259
4830,3609,0.005649717514124294
4830,26398,0.009433962264150943
4830,13786,0.009259259259259259
4830,7420,0.020833333333333332
4830,12005,0.005714285714285714
4830,355,0.014705882352941176
4830,8394,0.013888888888888888
4830,4369,0.047619047619047616
4830,115040,0.07692307692307693
4830,15203,0.010416666666666666
4830,3626,0.010526315789473684
4830,51241,0.043478260869565216
4830,5289,0.011111111111111112
4830,10711,0.01818181818181818
4830,18038,0.007874015748031496
4830,10923,0.007936507936507936
4830,15210,0.008620689655172414
4830,37761,0.015625
4830,8209,0.01
4830,2941,0.02857142857142857
4830,27316,0.030303030303030304
3356,26,0.0028011204481792717
3356,27,0.0028089887640449437
3356,32,0.003067484662576687
3356,20548,0.07692307692307693
3356,291,0.0037735849056603774
3356,376,0.005405405405405406
3356,386,0.02631578947368421
3356,182,0.014705882352941176
3356,146,0.0051813471502590676
3356,3331,0.1
3356,1059,0.02857142857142857
3356,81,0.0022675736961451248
3356,403,0.0036101083032490976
3356,698,0.021739130434782608
3356,659,0.017857142857142856
3356,188,0.0026666666666666666
3356,1267,0.0031545741324921135
3356,1858,0.004807692307692308
3356,3440,0.0049504950495049506
3356,211,0.0024937655860349127
3356,1960,0.034482758620689655
3356,33228,0.2
3356,104091,1.0
3356,20559,0.125
3356,2138,0.001834862385321101
3356,3378,0.05263157894736842
3356,13900,0.02040816326530612
3356,555,0.012195121951219513
3356,327,0.001557632398753894
3356,8197,0.3333333333333333
3356,3394,0.05263157894736842
3324,2629,0.1
3324,5,0.005405405405405406
3324,7468,0.01818181818181818
3324,387,0.010101010101010102
3324,645,0.03571428571428571
3324,402,0.005649717514124294
3324,18076,0.017543859649122806
3324,408,0.0016556291390728477
3324,20458,0.029411764705882353
3324,4664,0.020833333333333332
3324,419,0.007462686567164179
3324,756,0.009009009009009009
3324,5092,0.023809523809523808
3324,188,0.0026666666666666666
3324,27144,0.03125
3324,43876,0.03225806451612903
3324,439,0.005208333333333333
3324,17240,0.015151515151515152
3324,6358,0.013513513513513514
3324,451,0.006944444444444444
3324,4668,0.021739130434782608
3324,459,0.0018656716417910447
3324,3322,0.03125
3324,11871,0.008130081300813009
3324,674,0.009900990099009901
3324,473,0.007751937984496124
3324,29799,0.02631578947368421
3324,5191,0.01639344262295082
3324,15177,0.018518518518518517
3324,3595,0.007633587786259542
3324,817,0.019230769230769232
3324,23796,0.02857142857142857
3324,2139,0.037037037037037035
3324,520,0.0078125
3324,20876,0.14285714285714285
3324,533,0.005988023952095809
3324,8254,0.037037037037037035
3324,69,0.014925373134328358
3324,689,0.001610305958132045
3324,354,0.005747126436781609
3324,549,0.022727272727272728
3324,2572,0.011904761904761904
3324,5198,0.006756756756756757
3324,561,0.014285714285714285
3324,2077,0.020833333333333332
3324,3413,0.017857142857142856
3324,18038,0.007874015748031496
3324,29146,0.08333333333333333
3324,58514,0.02631578947368421
3324,43187,0.14285714285714285
3324,25819,0.024390243902439025
3324,3471,0.011494252873563218
20562,26,0.0028011204481792717
20562,99,0.007874015748031496
20562,31,0.007352941176470588
20562,915,0.013333333333333334
20562,20548,0.07692307692307693
20562,369,0.002840909090909091
20562,5070,0.02702702702702703
20562,376,0.005405405405405406
20562,378,0.004608294930875576
20562,5079,0.006493506493506494
20562,1043,0.014925373134328358
20562,5949,0.08333333333333333
20562,3331,0.1
20562,5333,0.025
20562,698,0.021739130434782608
20562,46,0.008403361344537815
20562,3094,0.024390243902439025
20562,28835,0.1111111111111111
20562,4761,0.05555555555555555
20562,659,0.017857142857142856
20562,6104,0.047619047619047616
20562,188,0.0026666666666666666
20562,2187,0.01282051282051282
20562,17240,0.015151515151515152
20562,2939,0.022222222222222223
20562,27778,0.027777777777777776
20562,8144,0.030303030303030304
20562,3353,0.1
20562,11871,0.008130081300813009
20562,792,0.024390243902439025
20562,674,0.009900990099009901
20562,4336,0.004651162790697674
20562,29799,0.02631578947368421
20562,20367,0.014084507042253521
20562,64882,0.041666666666666664
20562,15177,0.018518518518518517
20562,8189,0.011904761904761904
20562,35391,0.037037037037037035
20562,491,0.018867924528301886
20562,3595,0.007633587786259542
20562,502,0.0033333333333333335
20562,2160,0.0047169811320754715
20562,220,0.001466275659824047
20562,511,0.003236245954692557
20562,25227,0.04
20562,13895,0.017543859649122806
20562,88225,0.14285714285714285
20562,3379,0.023809523809523808
20562,26398,0.009433962264150943
20562,12571,0.034482758620689655
20562,12662,0.01818181818181818
20562,542,0.005154639175257732
20562,12005,0.005714285714285714
20562,547,0.010101010101010102
20562,46484,0.03225806451612903
20562,555,0.012195121951219513
20562,88817,0.05263157894736842
20562,26630,0.07692307692307693
20562,10012,0.05263157894736842
20562,8163,0.0125
20562,18038,0.007874015748031496
20562,47727,0.043478260869565216
20562,13301,0.02127659574468085
20562,1651,0.04
20562,113369,0.041666666666666664
20562,11692,0.041666666666666664
20562,32440,0.010526315789473684
20562,7289,0.017543859649122806
20562,980,0.008620689655172414
20562,36799,0.03125
20562,37153,0.04
20562,3469,0.02
20562,171,0.006024096385542169
20562,5500,0.012195121951219513
20562,63934,0.06666666666666667
20562,51177,0.02857142857142857
20562,600,0.010869565217391304
7406,5079,0.006493506493506494
7406,400,0.0035971223021582736
7406,6241,0.005291005291005291
7406,407,0.001394700139470014
7406,1478,0.005434782608695652
7406,188,0.0026666666666666666
7406,13662,0.013333333333333334
7406,2153,0.002380952380952381
7406,4259,0.0018148820326678765
7406,1276,0.0021645021645021645
7406,459,0.0018656716417910447
7406,463,0.0037313432835820895
7406,88,0.001451378809869376
7406,4830,0.007246376811594203
7406,468,0.004761904761904762
7406,473,0.007751937984496124
7406,5226,0.002785515320334262
7406,4336,0.004651162790697674
7406,43149,0.0136986301369863
7406,14166,0.008547008547008548
7406,20367,0.014084507042253521
7406,9672,0.020833333333333332
7406,46795,0.018867924528301886
7406,1880,0.004
7406,8189,0.011904761904761904
7406,22510,0.019230769230769232
7406,26129,0.01098901098901099
7406,7404,0.015384615384615385
7406,4345,0.006211180124223602
7406,3595,0.007633587786259542
7406,22997,0.02040816326530612
7406,677,0.001272264631043257
7406,13240,0.01282051282051282
7406,23395,0.022727272727272728
7406,501,0.011111111111111112
7406,1984,0.006666666666666667
7406,502,0.0033333333333333335
